No;Date;Time;Timer;Mass;Unit;No2;Scale No;Status;Note
73;2024-01-31;2024-01-31 11:04:02 AM;36;103.3806;g;73;1;0; 
74;2024-01-31;2024-01-31 11:04:03 AM;37;103.5094;g;74;1;0; 
75;2024-01-31;2024-01-31 11:04:03 AM;37;103.6383;g;75;1;0; 
76;2024-01-31;2024-01-31 11:04:04 AM;38;103.7673;g;76;1;0; 
77;2024-01-31;2024-01-31 11:04:04 AM;38;103.8957;g;77;1;0; 
78;2024-01-31;2024-01-31 11:04:05 AM;39;104.0238;g;78;1;0; 
79;2024-01-31;2024-01-31 11:04:06 AM;40;104.1522;g;79;1;0; 
80;2024-01-31;2024-01-31 11:04:06 AM;40;104.2803;g;80;1;0; 
81;2024-01-31;2024-01-31 11:04:06 AM;40;104.4509;g;81;1;0; 
82;2024-01-31;2024-01-31 11:04:07 AM;41;104.5787;g;82;1;0; 
83;2024-01-31;2024-01-31 11:04:07 AM;41;104.706;g;83;1;0; 
84;2024-01-31;2024-01-31 11:04:08 AM;42;104.8333;g;84;1;0; 
85;2024-01-31;2024-01-31 11:04:08 AM;42;104.9611;g;85;1;0; 
86;2024-01-31;2024-01-31 11:04:09 AM;43;105.0888;g;86;1;0; 
87;2024-01-31;2024-01-31 11:04:10 AM;44;105.2172;g;87;1;0; 
88;2024-01-31;2024-01-31 11:04:10 AM;44;105.3885;g;88;1;0; 
89;2024-01-31;2024-01-31 11:04:11 AM;45;105.5168;g;89;1;0; 
90;2024-01-31;2024-01-31 11:04:11 AM;45;105.6451;g;90;1;0; 
91;2024-01-31;2024-01-31 11:04:12 AM;46;105.7751;g;91;1;0; 
92;2024-01-31;2024-01-31 11:04:12 AM;46;105.9061;g;92;1;0; 
93;2024-01-31;2024-01-31 11:04:12 AM;46;106.0375;g;93;1;0; 
94;2024-01-31;2024-01-31 11:04:13 AM;47;106.1687;g;94;1;0; 
95;2024-01-31;2024-01-31 11:04:13 AM;47;106.2986;g;95;1;0; 
96;2024-01-31;2024-01-31 11:04:14 AM;48;106.427;g;96;1;0; 
97;2024-01-31;2024-01-31 11:04:14 AM;48;106.598;g;97;1;0; 
98;2024-01-31;2024-01-31 11:04:15 AM;49;106.7265;g;98;1;0; 
99;2024-01-31;2024-01-31 11:04:15 AM;49;106.855;g;99;1;0; 
100;2024-01-31;2024-01-31 11:04:16 AM;50;106.984;g;100;1;0; 
101;2024-01-31;2024-01-31 11:04:16 AM;50;107.1125;g;101;1;0; 
102;2024-01-31;2024-01-31 11:04:17 AM;51;107.2409;g;102;1;0; 
103;2024-01-31;2024-01-31 11:04:17 AM;51;107.3698;g;103;1;0; 
104;2024-01-31;2024-01-31 11:04:18 AM;52;107.4987;g;104;1;0; 
105;2024-01-31;2024-01-31 11:04:18 AM;52;107.6705;g;105;1;0; 
106;2024-01-31;2024-01-31 11:04:19 AM;53;107.7994;g;106;1;0; 
107;2024-01-31;2024-01-31 11:04:20 AM;54;107.9285;g;107;1;0; 
108;2024-01-31;2024-01-31 11:04:20 AM;54;108.0583;g;108;1;0; 
109;2024-01-31;2024-01-31 11:04:21 AM;55;108.1892;g;109;1;0; 
110;2024-01-31;2024-01-31 11:04:21 AM;55;108.3201;g;110;1;0; 
111;2024-01-31;2024-01-31 11:04:22 AM;56;108.4493;g;111;1;0; 
112;2024-01-31;2024-01-31 11:04:22 AM;56;108.6163;g;112;1;0; 
113;2024-01-31;2024-01-31 11:04:23 AM;57;108.7411;g;113;1;0; 
114;2024-01-31;2024-01-31 11:04:23 AM;57;108.8669;g;114;1;0; 
115;2024-01-31;2024-01-31 11:04:24 AM;58;108.9957;g;115;1;0; 
116;2024-01-31;2024-01-31 11:04:24 AM;58;109.1261;g;116;1;0; 
117;2024-01-31;2024-01-31 11:04:25 AM;59;109.2555;g;117;1;0; 
118;2024-01-31;2024-01-31 11:04:25 AM;59;109.3843;g;118;1;0; 
119;2024-01-31;2024-01-31 11:04:26 AM;60;109.5554;g;119;1;0; 
120;2024-01-31;2024-01-31 11:04:26 AM;60;109.6834;g;120;1;0; 
121;2024-01-31;2024-01-31 11:04:27 AM;61;109.8111;g;121;1;0; 
122;2024-01-31;2024-01-31 11:04:27 AM;61;109.9388;g;122;1;0; 
123;2024-01-31;2024-01-31 11:04:28 AM;62;110.0654;g;123;1;0; 
124;2024-01-31;2024-01-31 11:04:28 AM;62;110.187;g;124;1;0; 
125;2024-01-31;2024-01-31 11:04:29 AM;63;110.2964;g;125;1;0; 
126;2024-01-31;2024-01-31 11:04:29 AM;63;110.3999;g;126;1;0; 
127;2024-01-31;2024-01-31 11:04:30 AM;64;110.5382;g;127;1;0; 
128;2024-01-31;2024-01-31 11:04:30 AM;64;110.651;g;128;1;0; 
129;2024-01-31;2024-01-31 11:04:31 AM;65;110.7752;g;129;1;0; 
130;2024-01-31;2024-01-31 11:04:31 AM;65;110.9032;g;130;1;0; 
131;2024-01-31;2024-01-31 11:04:32 AM;66;111.0325;g;131;1;0; 
132;2024-01-31;2024-01-31 11:04:32 AM;66;111.1619;g;132;1;0; 
133;2024-01-31;2024-01-31 11:04:33 AM;67;111.3344;g;133;1;0; 
134;2024-01-31;2024-01-31 11:04:33 AM;67;111.4636;g;134;1;0; 
135;2024-01-31;2024-01-31 11:04:34 AM;68;111.5934;g;135;1;0; 
136;2024-01-31;2024-01-31 11:04:34 AM;68;111.7225;g;136;1;0; 
137;2024-01-31;2024-01-31 11:04:35 AM;69;111.8546;g;137;1;0; 
138;2024-01-31;2024-01-31 11:04:35 AM;69;111.9949;g;138;1;0; 
139;2024-01-31;2024-01-31 11:04:36 AM;70;112.1392;g;139;1;0; 
140;2024-01-31;2024-01-31 11:04:36 AM;70;112.2848;g;140;1;0; 
141;2024-01-31;2024-01-31 11:04:37 AM;71;112.4729;g;141;1;0; 
142;2024-01-31;2024-01-31 11:04:37 AM;71;112.6054;g;142;1;0; 
143;2024-01-31;2024-01-31 11:04:38 AM;72;112.7348;g;143;1;0; 
144;2024-01-31;2024-01-31 11:04:38 AM;72;112.8631;g;144;1;0; 
145;2024-01-31;2024-01-31 11:04:39 AM;73;112.9912;g;145;1;0; 
146;2024-01-31;2024-01-31 11:04:39 AM;73;113.119;g;146;1;0; 
147;2024-01-31;2024-01-31 11:04:40 AM;74;113.2467;g;147;1;0; 
148;2024-01-31;2024-01-31 11:04:40 AM;74;113.418;g;148;1;0; 
149;2024-01-31;2024-01-31 11:04:41 AM;75;113.547;g;149;1;0; 
150;2024-01-31;2024-01-31 11:04:41 AM;75;113.6764;g;150;1;0; 
151;2024-01-31;2024-01-31 11:04:42 AM;76;113.8057;g;151;1;0; 
152;2024-01-31;2024-01-31 11:04:42 AM;76;113.9347;g;152;1;0; 
153;2024-01-31;2024-01-31 11:04:43 AM;77;114.0635;g;153;1;0; 
154;2024-01-31;2024-01-31 11:04:43 AM;77;114.1923;g;154;1;0; 
155;2024-01-31;2024-01-31 11:04:44 AM;78;114.3215;g;155;1;0; 
156;2024-01-31;2024-01-31 11:04:44 AM;78;114.4508;g;156;1;0; 
157;2024-01-31;2024-01-31 11:04:45 AM;79;114.6223;g;157;1;0; 
158;2024-01-31;2024-01-31 11:04:45 AM;79;114.7505;g;158;1;0; 
159;2024-01-31;2024-01-31 11:04:46 AM;80;114.8795;g;159;1;0; 
160;2024-01-31;2024-01-31 11:04:46 AM;80;115.0121;g;160;1;0; 
161;2024-01-31;2024-01-31 11:04:47 AM;81;115.1467;g;161;1;0; 
162;2024-01-31;2024-01-31 11:04:47 AM;81;115.2822;g;162;1;0; 
163;2024-01-31;2024-01-31 11:04:48 AM;82;115.4173;g;163;1;0; 
164;2024-01-31;2024-01-31 11:04:48 AM;82;115.5497;g;164;1;0; 
165;2024-01-31;2024-01-31 11:04:49 AM;83;115.7237;g;165;1;0; 
166;2024-01-31;2024-01-31 11:04:49 AM;83;115.8538;g;166;1;0; 
167;2024-01-31;2024-01-31 11:04:50 AM;84;115.9837;g;167;1;0; 
168;2024-01-31;2024-01-31 11:04:50 AM;84;116.1137;g;168;1;0; 
169;2024-01-31;2024-01-31 11:04:51 AM;85;116.2436;g;169;1;0; 
170;2024-01-31;2024-01-31 11:04:51 AM;85;116.3735;g;170;1;0; 
171;2024-01-31;2024-01-31 11:04:52 AM;86;116.5033;g;171;1;0; 
172;2024-01-31;2024-01-31 11:04:52 AM;86;116.6332;g;172;1;0; 
173;2024-01-31;2024-01-31 11:04:53 AM;87;116.8078;g;173;1;0; 
174;2024-01-31;2024-01-31 11:04:53 AM;87;116.9392;g;174;1;0; 
175;2024-01-31;2024-01-31 11:04:54 AM;88;117.0712;g;175;1;0; 
176;2024-01-31;2024-01-31 11:04:54 AM;88;117.2027;g;176;1;0; 
177;2024-01-31;2024-01-31 11:04:55 AM;89;117.334;g;177;1;0; 
178;2024-01-31;2024-01-31 11:04:55 AM;89;117.4652;g;178;1;0; 
179;2024-01-31;2024-01-31 11:04:56 AM;90;117.5961;g;179;1;0; 
180;2024-01-31;2024-01-31 11:04:56 AM;90;117.7262;g;180;1;0; 
181;2024-01-31;2024-01-31 11:04:57 AM;91;117.8979;g;181;1;0; 
182;2024-01-31;2024-01-31 11:04:57 AM;91;118.0268;g;182;1;0; 
183;2024-01-31;2024-01-31 11:04:58 AM;92;118.156;g;183;1;0; 
184;2024-01-31;2024-01-31 11:04:58 AM;92;118.2872;g;184;1;0; 
185;2024-01-31;2024-01-31 11:04:59 AM;93;118.4193;g;185;1;0; 
186;2024-01-31;2024-01-31 11:04:59 AM;93;118.552;g;186;1;0; 
187;2024-01-31;2024-01-31 11:05:00 AM;94;118.6845;g;187;1;0; 
188;2024-01-31;2024-01-31 11:05:00 AM;94;118.8595;g;188;1;0; 
189;2024-01-31;2024-01-31 11:05:01 AM;95;118.9879;g;189;1;0; 
190;2024-01-31;2024-01-31 11:05:01 AM;95;119.0947;g;190;1;0; 
191;2024-01-31;2024-01-31 11:05:02 AM;96;119.1702;g;191;1;0; 
192;2024-01-31;2024-01-31 11:05:02 AM;96;119.2132;g;192;1;0; 
